,Date,Market Cap,Volume,Current Price,ID
329,2018-05-02,140081544557.2351,3337096341.0061126,8315.51749143615,0
330,2018-06-02,115444836533.44771,5313588642.981379,6852.05270051491,0
331,2018-07-02,129936854004.41661,9152685412.95559,7711.2203289411,0
332,2018-08-02,128271617562.32497,4862232217.401406,7611.61027778882,0
333,2018-09-02,138345016554.78464,3190753947.378832,8208.57208449673,0
334,2018-10-02,145812043727.55478,2960039948.907384,8650.71675042998,0
335,2018-11-02,144544944416.7482,3371677737.5319858,8574.67763849023,0
336,2018-12-02,137716289625.30893,2806997176.95887,8168.63777979963,0
337,2018-02-13,150256428069.51227,3069219870.565569,8911.3985742083,0
338,2018-02-14,143645913955.80325,2551515988.2160945,8518.26907619091,0
339,2018-02-15,159007423075.0244,3282094240.879327,9428.02560716167,0
340,2018-02-16,170569769073.98798,4332356645.963475,10112.5801434467,0
341,2018-02-17,171309236631.063,3141038601.332415,10155.2770555258,0
342,2018-02-18,185692327611.28845,3699819140.1747103,11006.647685962,0
343,2018-02-19,177561296505.31497,4740378626.743881,10523.429305801,0
344,2018-02-20,187364222442.60483,3486171704.866562,11103.0900361497,0
345,2018-02-21,194121879194.2264,4225354045.1790047,11502.3770496396,0
346,2018-02-22,168362084194.4766,4574800113.397884,9973.59211951887,0
347,2018-02-23,169362253983.19455,4626064156.354444,10032.863112314,0
348,2018-02-24,173922837770.0662,4009462976.493817,10301.883609336,0
349,2018-02-25,164497574061.05917,3465387501.6656966,9742.62819006538,0
350,2018-02-26,163790896885.65796,2743650277.5619,9699.51718151529,0
351,2018-02-27,174886939893.19846,3646748812.403751,10355.5781264856,0
352,2018-02-28,180884108725.43018,3398119467.1062694,10709.3884310463,0
353,2018-01-03,174778709347.89926,3182259829.3149323,10346.664931035,0
354,2018-02-03,183463718171.25656,2892166041.0523987,10859.5521943893,0
355,2018-03-03,187514886761.3877,3031487197.1333075,11098.0758092511,0
356,2018-04-03,191899353575.24014,3019436740.238814,11356.0416016724,0
357,2018-05-03,190747933122.93732,2580256309.470718,11286.6762891691,0
358,2018-06-03,194821583687.4345,2693945511.0085077,11526.4209302906,0
359,2018-07-03,181342656441.09247,3618749298.786025,10727.716249205,0
360,2018-08-03,169056252057.66943,4896773758.150409,9999.68248604677,0
361,2018-09-03,159289105130.23843,4028135943.9580393,9420.85488958591,0
362,2018-10-03,156862284242.87494,5476476288.950579,9276.33759031006,0
363,2018-11-03,150359761907.83084,3260891795.801318,8890.86580399612,0
364,2018-12-03,160888688653.47745,3876612721.9476624,9512.45611286134,0
365,2018-03-13,156177221215.63092,4019736166.690967,9232.70587979953,0
366,2018-03-14,155921695042.49033,3628990704.0064235,9216.53097626842,0
367,2018-03-15,140553335048.27603,4020163253.1929836,8307.22338626638,0
368,2018-03-16,141449655895.93512,4571407139.639841,8359.36528334063,0
369,2018-03-17,144184737078.2775,3070872383.1616874,8520.00815917187,0
370,2018-04-29,157282709009.46033,3006508147.8120923,9249.65952508923,0
371,2018-04-30,158592809944.5081,2827554754.4722853,9325.62885104679,0
372,2018-01-05,156443377473.375,2508704421.0187726,9198.18950997327,0
373,2018-02-05,153504488648.5945,2661071473.28962,9024.3875117766,0
374,2018-03-05,155192629946.18726,2179558786.4918017,9122.65301383019,0
375,2018-04-05,162498830620.22913,1228125377.9488525,9551.13518381566,0
376,2018-05-05,163935762593.6642,2695999383.5138526,9634.53822597227,0
377,2018-06-05,166195961946.18,2617990803.561576,9766.24448548887,0
378,2018-07-05,163109111220.656,2626417557.0669236,9583.87174550137,0
379,2018-08-05,158435513589.56033,2767085706.197567,9308.26502572185,0
380,2018-09-05,155749835750.4752,2455200521.7337303,9149.51783314723,0
381,2018-10-05,157460887034.23203,2363841215.4382,9248.96039558449,0
382,2018-11-05,152728483795.6562,2359598426.330252,8969.94037574258,0
383,2018-12-05,143131877388.73486,3726075355.3037004,8405.5605632418,0
384,2018-05-13,144426929746.49615,2995955136.9111686,8480.58037612559,0
385,2018-05-14,147906738510.20526,2283320839.5720086,8683.9862031429,0
386,2018-05-15,148142733211.5191,3143239503.891285,8696.97400387283,0
387,2018-05-16,144348790079.53476,2586241489.8424945,8473.34864905366,0
388,2018-05-17,142149224754.09787,2772906142.3921065,8343.1252216955,0
389,2018-05-18,137271416445.43767,2173653717.1690426,8056.05319237475,0
390,2018-05-19,139787112156.34103,2127912775.3863177,8202.82540955214,0
391,2018-05-20,139424471286.71832,1672351902.7302613,8180.62700991409,0
392,2018-05-21,143916527618.282,1660868681.4973857,8443.26024591542,0
393,2018-05-22,142427831413.29367,1711697912.2659817,8354.99633591748,0
394,2018-05-23,136550347058.65228,1895031387.309464,8009.2995067828,0
395,2018-05-24,128842835523.63457,2777184892.7350817,7556.31604292077,0
396,2018-05-25,128977752305.11423,2602938656.909345,7563.43546544346,0
397,2018-05-26,127435061535.96555,1959178260.217828,7472.02260174872,0
398,2018-05-27,125008468874.28679,1289488237.4471545,7328.87167436352,0
399,2018-05-28,124985768473.80345,1247227035.27444,7326.64394017867,0
400,2018-05-29,121322210033.3444,1770692328.4028218,7111.06892466996,0
401,2018-05-30,127138205821.77669,2224251684.1663904,7451.2308372653,0
402,2018-05-31,125953862789.73985,1772428207.794572,7380.8515577098,0
403,2018-01-06,127322669333.3591,1714862985.0808516,7460.16694986577,0
404,2018-02-06,127797556817.80017,1637953742.8095627,7487.07630453815,0
405,2018-03-06,129185013358.09856,1531230053.8451543,7567.51293761927,0
406,2018-04-06,130436135448.66774,1432775393.8161438,7639.87944568278,0
407,2018-05-06,127444424300.66489,1643488925.3602982,7463.65499554503,0
408,2018-06-06,129259980382.17676,1754013549.8288014,7569.01133988542,0
409,2018-07-06,129898428226.34839,1562705992.3836496,7605.57848860797,0
410,2018-08-06,130052073722.89095,1459894514.226805,7613.77739337755,0
411,2018-09-06,129167113170.94856,1362045102.4224646,7561.16610052452,0
412,2018-10-06,126683533782.87282,1102262799.2103968,7415.00137858946,0
413,2018-11-06,115631864817.82808,2788497500.7839518,6767.49948454925,0
414,2018-12-06,117568067796.62566,1973448735.786416,6880.13364875604,0
415,2018-06-13,112482862604.77522,2060764062.9813228,6581.82807522796,0
416,2018-06-14,108260201574.01901,2571112868.4509044,6334.09890642618,0
417,2018-06-15,113582443265.84215,2354179149.4928327,6644.72067973844,0
418,2018-06-16,109527730085.0741,1740752641.6341267,6406.80704950998,0
419,2018-06-17,110772203147.8282,1306649275.5030081,6478.81592433021,0
420,2018-06-18,109759607021.02477,1120785833.1800666,6418.85000188746,0
421,2018-06-19,114196505243.23883,1750367371.2555826,6677.53340291194,0
422,2018-06-20,114742187734.30663,1649449915.2393851,6708.68182027534,0
423,2018-06-21,114852494305.80463,1626421446.364752,6714.37546123014,0
424,2018-06-22,114463912846.04523,1400178395.5280418,6690.832151608,0
425,2018-06-23,104172397755.09848,2932411240.2020984,6088.57944239075,0
426,2018-06-24,105568325740.5693,1635692582.8272383,6169.43726386169,0
427,2018-06-25,105415073017.07509,2452039491.998072,6159.70719379414,0
428,2018-06-26,106832748619.81493,4326984848.152794,6241.84871170546,0
429,2018-06-27,103900589095.60583,3248018159.5091834,6069.87260616628,0
430,2018-06-28,104717160923.03616,2057221707.976688,6117.03640962264,0
431,2018-06-29,100670773791.78275,1928320709.0794477,5879.98897440643,0
432,2018-06-30,105857391286.9164,2341618860.2006936,6182.25674792295,0
433,2018-01-07,109023438456.36497,2086842501.722632,6366.49946751097,0
434,2018-02-07,108116702994.83368,2601785821.8298526,6312.87724313135,0
435,2018-03-07,112969688594.56374,3392521918.1209335,6595.5473128085,0
436,2018-04-07,111301577387.40128,3013786718.6534033,6497.60735494217,0
437,2018-05-07,112427869579.76012,3111969366.0956326,6562.7217371211,0
438,2018-06-07,112011029362.86702,3315114737.710066,6537.74087162192,0
439,2018-07-07,113147533991.98392,4742128037.640009,6603.29470396542,0
440,2018-08-07,115842716194.10664,6047929422.833753,6759.83608914527,0
441,2018-09-07,114841688927.81284,5015170529.876131,6700.63547905209,0
442,2018-10-07,113955190214.94202,5246420831.047288,6648.256795903321,0
443,2018-11-07,108055463516.65717,4358427107.61466,6303.380664729323,0
444,2018-12-07,109263693476.82497,3969169303.744414,6373.234804689936,0
445,2018-07-13,106829387990.04874,3534743492.203714,6230.5901971047815,0
446,2018-07-14,107145717585.4774,3951261052.820787,6248.397313033797,0
447,2018-07-15,107117271573.7231,3709146622.835988,6246.13741162634,0
448,2018-07-16,108903950780.21829,2857367439.538571,6349.695836710773,0
449,2018-07-17,115637208433.3911,4559363479.1402855,6741.6919602852695,0
450,2018-07-18,125285895738.59448,6194130741.142913,7303.373059795855,0
451,2018-07-19,125840376647.27176,4843025304.5135565,7334.771372076191,0
452,2018-07-20,127709804699.66203,4107857510.670374,7442.800738748321,0
453,2018-07-21,125820597539.21863,3727831730.875354,7331.871523239401,0
454,2018-07-22,126644347498.85966,2892881147.245292,7379.137271821949,0
455,2018-07-23,126948286633.17482,5717881945.865358,7395.8664054401,0
456,2018-07-24,132270404905.45909,6202101797.69894,7704.99567890457,0
457,2018-07-25,144602365043.07205,5592076817.676129,8422.37392335148,0
458,2018-07-26,139850429188.6199,4086880124.497768,8144.553482041877,0
459,2018-07-27,136166569453.30632,3429994449.907072,7929.079243602936,0
460,2018-07-28,139897416706.44568,3624913497.9544983,8145.333168120666,0
461,2018-07-29,140716208459.56802,3659115450.6126037,8192.13570223742,0
462,2018-07-30,140827378169.39276,2598593361.850844,8197.593575814208,0
463,2018-07-31,140640772123.99832,3497813384.6209693,8185.921138302329,0
464,2018-01-08,132963528816.20732,4675498855.415108,7738.249304586212,0
465,2018-02-08,130813483341.75774,11591125727.422794,7612.300753683117,0
466,2018-03-08,129596337579.7665,6834800615.470859,7540.633150617145,0
467,2018-04-08,127395242323.66476,5580835718.27458,7411.66638248389,0
468,2018-08-30,121479639297.29665,5976493148.705724,7046.748947280631,0
469,2018-08-31,121103237785.70247,6587864491.268964,7024.14510718162,0
470,2018-01-09,121186316787.30235,5959884320.762271,7027.631279401852,0
471,2018-02-09,124380655386.09407,6257915213.839819,7211.270767868822,0
472,2018-03-09,125994361368.72597,6640164154.549976,7305.272801003753,0
473,2018-04-09,125200923805.39091,4511643009.568316,7260.897516647864,0
474,2018-05-09,126949626755.787,5344233220.454348,7359.462992923027,0
475,2018-06-09,116602093876.15263,7036065651.078336,6764.926773778225,0
476,2018-07-09,112034863191.16696,6558109770.577363,6498.2796126096555,0
477,2018-08-09,110396118506.89438,4422971841.981781,6397.81887024023,0
478,2018-09-09,106668555553.51491,3851077568.004001,6181.19445075213,0
479,2018-10-09,108219061918.52274,4174629547.594032,6260.764806062476,0
480,2018-11-09,108846231385.41852,4504626593.565221,6308.135474616629,0
481,2018-12-09,108449181464.89592,5001529025.0324745,6278.917069628559,0
482,2018-09-13,109298582014.21779,5026516732.831187,6330.574238022664,0
483,2018-09-14,112124461661.13242,4987196751.843109,6486.461630393616,0
484,2018-09-15,112334356298.05247,5350596522.1363,6500.01225461663,0
485,2018-09-16,112796085614.54744,4295951323.506035,6530.221146234664,0
486,2018-09-17,112373562206.64603,4715407407.2624035,6506.248493217292,0
487,2018-09-18,107960190646.44861,4600931272.400568,6250.121727322729,0
488,2018-09-19,109629673484.58704,4472798160.224327,6347.069255451608,0
489,2018-09-20,110292032124.89343,5380977505.120019,6383.753841158382,0
490,2018-09-21,112172960507.04015,5059042419.562756,6491.885242276883,0
491,2018-09-22,116710823191.41154,5931455399.756281,6753.8344721403255,0
492,2018-09-23,116607568773.97198,5159534298.571353,6747.032172960024,0
493,2018-09-24,116001860055.71248,4322794079.140574,6711.029451815934,0
494,2018-09-25,114024650850.04753,4626497701.607775,6596.187313045577,0
495,2018-09-26,111360852966.35107,4580781824.213022,6441.311544542553,0
496,2018-09-27,111760801180.65999,3788299697.410916,6462.795635292239,0
497,2018-09-28,115905890382.87775,4690261094.515134,6704.704245729721,0
498,2018-09-29,114768551691.0015,3140320712.2600975,6634.765964572905,0
499,2018-09-30,114265552573.72394,2294291064.4914503,6606.073795422076,0
500,2018-01-10,114617564007.79602,1908960742.721659,6626.037956098487,0
501,2018-02-10,114225251470.51224,1893760872.9018476,6598.841259755177,0
502,2018-03-10,112814709079.4464,2035903501.1612606,6524.60769791521,0
503,2018-04-10,112545036630.82414,2247969611.1974277,6499.262379115219,0
504,2018-05-10,113846158429.54834,2059404665.1894457,6578.701809284849,0
505,2018-06-10,114567814410.76247,1840911129.5584166,6621.189363919919,0
506,2018-07-10,114021329402.35275,1464404365.51708,6589.124681678888,0
507,2018-08-10,113962679824.78195,1499424737.458561,6584.832153052514,0
508,2018-09-10,115167647222.33853,2081626437.4631693,6653.089450830426,0
509,2018-10-10,114837789505.01476,1741398466.9025888,6633.745729917172,0
510,2018-11-10,113987017102.36557,2070407901.7011054,6582.455082387102,0
511,2018-12-10,108155761830.83029,3581191342.767335,6234.367641454442,0
512,2018-10-13,108845285496.56729,2295615181.287238,6285.592982799844,0
513,2018-10-14,109372673141.74013,1851879464.8516304,6314.883384422573,0
514,2018-10-15,109624316973.41199,1847113723.7353718,6328.554760034424,0
515,2018-10-16,115236573309.55287,6217858944.018429,6659.87550840943,0
516,2018-10-17,114960968517.5375,2746546151.2501135,6635.125667516839,0
517,2018-10-18,114953321633.49261,2820354466.330306,6635.741832487943,0
518,2018-10-19,112970698851.37468,2625598930.5728407,6517.511087710534,0
519,2018-10-20,112394945004.92676,2652532021.929972,6483.827769471798,0
520,2018-10-21,113214078424.96126,2387105749.143392,6532.678750383806,0
521,2018-10-22,113208108538.70485,2127987152.5866547,6529.670021370842,0
522,2018-10-23,112905904007.05743,2655159954.716826,6512.589059298922,0
523,2018-10-24,112227883463.22098,2784381146.568883,6472.799660641591,0
524,2018-10-25,112363064964.16649,2607022301.561287,6481.443589558082,0
525,2018-10-26,112010056845.21841,2618534041.346836,6458.191521836801,0
526,2018-10-27,112200801079.02803,2698016930.8820057,6468.826424965618,0
527,2018-10-28,111998326691.92026,2383295890.5582404,6457.058635186671,0
528,2018-10-29,112422008134.01062,2065446088.788402,6481.323141667608,0
529,2018-10-30,109167179052.3813,3631795693.013341,6292.6479239344,0
530,2018-10-31,109890575608.10541,1962209613.9889975,6331.781807909807,0
531,2018-01-11,110487418903.24472,2042670545.032488,6366.720109554257,0
532,2018-02-11,110896563654.92197,2922702484.006447,6379.972972168429,0
533,2018-03-11,111528929052.5205,2675454291.399585,6425.4415830402095,0
534,2018-04-11,110888814023.684,2582446886.6230755,6388.1897883073725,0
535,2018-05-11,110241536216.1873,3198297931.7470818,6351.061941056285,0
536,2018-06-11,111383003826.06792,3213571991.0860043,6415.443408541094,0
537,2018-07-11,112347500910.42685,3408876943.8566713,6474.847290336688,0
538,2018-08-11,113943582818.14384,3120683820.785003,6574.801180290013,0
539,2018-09-11,112723294658.02623,2402484611.4646854,6490.454730761757,0
540,2018-10-11,111440702127.79549,2707057000.4786224,6413.78203857173,0
541,2018-11-11,111308110603.00995,1672332107.6089764,6429.898792074219,0
542,2018-12-11,111773252086.90735,2943678893.5684266,6434.2845969255495,0
543,2018-11-13,111385885801.71518,2651674690.982871,6411.353436205148,0
544,2018-11-14,111126759494.65367,2890964719.217386,6394.289276264062,0
545,2018-11-15,100585460320.22012,5690409836.804629,5788.612494046974,0
546,2018-11-16,98829079080.72421,4981978552.514329,5686.541131058274,0
547,2018-11-17,97344067023.98213,3236633357.0467114,5609.956182334204,0
548,2018-11-18,97299989131.4034,2525819291.4931545,5599.1915956893035,0
549,2018-11-19,98118875508.37688,2422604400.7507744,5638.861481452398,0
550,2018-11-20,85228342224.35999,6126269575.232113,4889.197859239111,0
551,2018-11-21,76601948314.49545,6314969584.020993,4450.711454417822,0
552,2018-11-22,80360705527.42929,4321511764.357207,4613.44841218385,0
553,2018-11-23,75518575145.29533,3055231902.513544,4307.388731717267,0
554,2018-11-24,76120308175.56718,3520222575.53617,4376.904946801552,0
555,2018-11-25,67756132282.086784,3115187178.442392,3895.8368129589876,0
556,2018-11-26,70327984591.03267,5226773378.179892,4039.836551137432,0
557,2018-11-27,66796155268.6834,4652103083.720623,3811.9235292664935,0
558,2018-11-28,66811830848.48212,4050028039.1486397,3832.92451590069,0
559,2018-11-29,74381953561.03812,4973628807.699461,4267.243628990657,0
560,2018-11-30,74400715839.6163,4313265392.487118,4279.475592548712,0
561,2018-01-12,69715049461.01839,4007783472.5882053,4009.6895798259993,0
562,2018-02-12,73075855208.30002,3183894471.4847646,4189.573822999859,0
563,2018-03-12,71784475615.70909,3242289555.8219714,4124.593548643215,0
564,2018-04-12,67489136960.41757,3128854932.5753694,3878.8392347832714,0
565,2018-05-12,68592152288.353745,3255899964.55098,3943.6928120656007,0
0,2018-02-20,,,1418.73,1
1,2018-02-19,,,1534.77,1
2,2018-02-18,,,1487.46,1
3,2018-02-17,,,1551.39,1
4,2018-02-16,,,1552.2,1
5,2018-02-15,,,1375.81,1
6,2018-02-14,,,1362.27,1
7,2018-02-13,,,1231.98,1
8,2018-02-12,,,1283.91,1
9,2018-02-11,,,1217.64,1
10,2018-02-10,,,1257.31,1
11,2018-02-09,,,1312.11,1
12,2018-02-08,,,1284.56,1
13,2018-02-07,,,957.96,1
14,2018-02-06,,,974.52,1
15,2018-02-05,,,887.41,1
16,2018-02-04,,,1165.38,1
17,2018-02-03,,,1272.5,1
18,2018-02-02,,,1191.14,1
19,2018-02-01,,,1274.35,1
20,2018-01-31,,,1486.89,1
21,2018-01-30,,,1470.55,1
22,2018-01-29,,,1657.14,1
23,2018-01-28,,,1746.25,1
24,2018-01-27,,,1628.63,1
25,2018-01-26,,,1603.9,1
26,2018-01-25,,,1642.12,1
27,2018-01-24,,,1639.13,1
28,2018-01-23,,,1621.46,1
29,2018-01-22,,,1621.92,1
30,2018-01-21,,,1776.64,1
31,2018-01-20,,,2032.12,1
32,2018-01-19,,,1769.62,1
33,2018-01-18,,,1756.75,1
34,2018-01-17,,,1748.05,1
35,2018-01-16,,,1772.07,1
36,2018-01-15,,,2401.54,1
37,2018-01-14,,,2553.32,1
38,2018-01-13,,,2685.29,1
39,2018-01-12,,,2620.99,1
40,2018-01-11,,,2462.61,1
41,2018-01-10,,,2895.38,1
42,2018-01-09,,,2391.56,1
43,2018-01-08,,,2421.47,1
44,2018-01-07,,,2786.88,1
45,2018-01-06,,,2786.65,1
46,2018-01-05,,,2584.48,1
47,2018-01-04,,,2430.18,1
48,2018-01-03,,,2608.69,1
49,2018-01-02,,,2711.0,1
50,2018-01-01,,,2432.54,1
51,2017-12-31,,,2533.01,1
52,2017-12-30,,,2392.41,1
53,2017-12-29,,,2779.95,1
54,2017-12-28,,,2566.64,1
55,2017-12-27,,,2889.52,1
56,2017-12-26,,,3108.89,1
57,2017-12-25,,,2954.69,1
58,2017-12-24,,,2903.12,1
59,2017-12-23,,,3257.08,1
60,2017-12-22,,,2696.69,1
61,2017-12-21,,,3267.17,1
62,2017-12-20,,,3923.07,1
63,2017-12-19,,,2805.89,1
64,2017-12-18,,,2196.64,1
65,2017-12-17,,,1862.88,1
66,2017-12-16,,,1801.88,1
67,2017-12-15,,,1815.43,1
68,2017-12-14,,,1966.14,1
69,2017-12-13,,,1607.65,1
70,2017-12-12,,,1615.03,1
71,2017-12-11,,,1423.38,1
72,2017-12-10,,,1323.07,1
73,2017-12-09,,,1410.06,1
74,2017-12-08,,,1464.13,1
75,2017-12-07,,,1330.93,1
76,2017-12-06,,,1430.1,1
77,2017-12-05,,,1501.85,1
78,2017-12-04,,,1576.92,1
79,2017-12-03,,,1559.93,1
80,2017-12-02,,,1434.98,1
81,2017-12-01,,,1462.68,1
82,2017-11-30,,,1389.78,1
83,2017-11-29,,,1359.71,1
84,2017-11-28,,,1546.18,1
85,2017-11-27,,,1622.57,1
86,2017-11-26,,,1735.66,1
87,2017-11-25,,,1571.27,1
88,2017-11-24,,,1648.51,1
89,2017-11-23,,,1683.81,1
90,2017-11-22,,,1303.31,1
91,2017-11-21,,,1176.97,1
92,2017-11-20,,,1236.01,1
93,2017-11-19,,,1172.05,1
94,2017-11-18,,,1254.53,1
95,2017-11-17,,,1185.48,1
96,2017-11-16,,,900.78,1
97,2017-11-15,,,1212.4,1
98,2017-11-14,,,1273.53,1
99,2017-11-13,,,1353.99,1
100,2017-11-12,,,1388.86,1
101,2017-11-11,,,1340.45,1
102,2017-11-10,,,1007.42,1
103,2017-11-09,,,654.3,1
104,2017-11-08,,,622.46,1
105,2017-11-07,,,616.3,1
106,2017-11-06,,,602.65,1
107,2017-11-05,,,630.7,1
108,2017-11-04,,,620.45,1
109,2017-11-03,,,625.32,1
110,2017-11-02,,,587.22,1
111,2017-11-01,,,531.83,1
112,2017-10-31,,,439.05,1
113,2017-10-30,,,448.23,1
114,2017-10-29,,,451.92,1
115,2017-10-28,,,423.35,1
116,2017-10-27,,,367.57,1
117,2017-10-26,,,338.2,1
118,2017-10-25,,,332.13,1
119,2017-10-24,,,326.89,1
120,2017-10-23,,,315.6,1
121,2017-10-22,,,331.66,1
122,2017-10-21,,,323.36,1
123,2017-10-20,,,327.44,1
124,2017-10-19,,,330.81,1
125,2017-10-18,,,339.17,1
126,2017-10-17,,,371.73,1
127,2017-10-16,,,313.64,1
128,2017-10-15,,,314.95,1
129,2017-10-14,,,321.96,1
130,2017-10-13,,,321.46,1
131,2017-10-12,,,313.21,1
132,2017-10-11,,,314.9,1
133,2017-10-10,,,321.59,1
134,2017-10-09,,,314.16,1
135,2017-10-08,,,342.21,1
136,2017-10-07,,,360.78,1
137,2017-10-06,,,363.01,1
138,2017-10-05,,,355.75,1
139,2017-10-04,,,358.45,1
140,2017-10-03,,,404.18,1
141,2017-10-02,,,421.19,1
142,2017-10-01,,,415.15,1
143,2017-09-30,,,432.63,1
144,2017-09-29,,,436.77,1
145,2017-09-28,,,447.81,1
146,2017-09-27,,,457.31,1
147,2017-09-26,,,441.83,1
148,2017-09-25,,,445.8,1
149,2017-09-24,,,421.03,1
150,2017-09-23,,,428.5,1
151,2017-09-22,,,415.09,1
152,2017-09-21,,,416.26,1
153,2017-09-20,,,476.05,1
154,2017-09-19,,,527.88,1
155,2017-09-18,,,479.32,1
156,2017-09-17,,,419.86,1
157,2017-09-16,,,440.22,1
158,2017-09-15,,,424.02,1
159,2017-09-14,,,367.04,1
160,2017-09-13,,,503.61,1
161,2017-09-12,,,510.41,1
162,2017-09-11,,,537.81,1
163,2017-09-10,,,537.07,1
164,2017-09-09,,,547.47,1
165,2017-09-08,,,583.1,1
166,2017-09-07,,,652.86,1
167,2017-09-06,,,638.18,1
168,2017-09-05,,,541.71,1
169,2017-09-04,,,517.24,1
170,2017-09-03,,,607.43,1
171,2017-09-02,,,575.9,1
172,2017-09-01,,,622.17,1
173,2017-08-31,,,588.17,1
174,2017-08-30,,,575.21,1
175,2017-08-29,,,552.93,1
176,2017-08-28,,,596.18,1
177,2017-08-27,,,620.9,1
178,2017-08-26,,,625.32,1
179,2017-08-25,,,641.05,1
180,2017-08-24,,,628.11,1
181,2017-08-23,,,669.4,1
182,2017-08-22,,,690.88,1
183,2017-08-21,,,599.63,1
184,2017-08-20,,,712.87,1
185,2017-08-19,,,754.56,1
186,2017-08-18,,,690.24,1
187,2017-08-17,,,460.53,1
188,2017-08-16,,,300.21,1
189,2017-08-15,,,297.86,1
190,2017-08-14,,,297.68,1
191,2017-08-13,,,298.05,1
192,2017-08-12,,,317.09,1
193,2017-08-11,,,328.24,1
194,2017-08-10,,,275.95,1
195,2017-08-09,,,303.89,1
196,2017-08-08,,,345.49,1
197,2017-08-07,,,319.69,1
198,2017-08-06,,,220.66,1
199,2017-08-05,,,213.15,1
200,2017-08-04,,,233.05,1
201,2017-08-03,,,364.05,1
202,2017-08-02,,,452.66,1
203,2017-08-01,,,380.01,1
204,2017-07-31,,,294.46,1
205,2017-07-30,,,345.66,1
206,2017-07-29,,,384.77,1
207,2017-07-28,,,406.05,1
208,2017-07-27,,,385.48,1
209,2017-07-26,,,365.82,1
210,2017-07-25,,,406.9,1
211,2017-07-24,,,440.7,1
212,2017-07-23,,,413.06,1
